name,price,link,company,product_seq,image,form_factor,interface,protocol,volume,memory_type,nand,ram_type,ram_mounted,sequential_read,sequential_write,read_iops,write_iops,heatsink,rgbled,as_year,support_option,reg_date,bookmark
ORICO 3.5 HDD 알루미늄 5단 하드보관함,28620.0,https://prod.danawa.com/info/?pcode=4318839&cate=112760,ORICO,4318839,//img.danawa.com/prod_img/500000/839/318/img/4318839_1.jpg?shrink=330:*&_v=20191129144256,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,201608,
탑라인에이치디 HDTOP USB 3.0 to SATA 2.5형 컨버터,6700.0,https://prod.danawa.com/info/?pcode=6998212&cate=112760,탑라인에이치디,6998212,//img.danawa.com/prod_img/500000/212/998/img/6998212_1.jpg?shrink=330:*&_v=20230913135500,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,201901,
삼성전자 PM981 M.2 NVMe 병행수입,72190.0,https://prod.danawa.com/info/?pcode=5702297&cate=112760,삼성전자,5702297,//img.danawa.com/prod_img/500000/297/702/img/5702297_1.jpg?shrink=330:*&_v=20201019142416,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe,1TB,TLC(기타),3D낸드,,DRAM 탑재,"3,200","2,400",380,440,0,0,nan,4,201712,
Western Digital WD SN810 M.2 NVMe 벌크,18710.0,https://prod.danawa.com/info/?pcode=18652760&cate=112760,Western Digital,18652760,//img.danawa.com/prod_img/500000/760/652/img/18652760_1.jpg?shrink=330:*&_v=20230103180540,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe,256GB,,,,,nan,nan,nan,nan,0,0,nan,0,202301,
라이트컴 COMS SW230 U.2 to PCIe 변환 어댑터,30990.0,https://prod.danawa.com/info/?pcode=14127800&cate=112760,라이트컴,14127800,//img.danawa.com/prod_img/500000/800/127/img/14127800_1.jpg?shrink=330:*&_v=20230918145614,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,202105,
라이트컴 COMS KS985 알루미늄 하드 보관함,32040.0,https://prod.danawa.com/info/?pcode=4318522&cate=112760,라이트컴,4318522,//img.danawa.com/prod_img/500000/522/318/img/4318522_1.jpg?shrink=330:*&_v=20210224165233,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,201608,
강원전자 NETmate USB 3.0 to SATA3 컨버터,18350.0,https://prod.danawa.com/info/?pcode=8535602&cate=112760,강원전자,8535602,//img.danawa.com/prod_img/500000/602/535/img/8535602_1.jpg?shrink=330:*&_v=20190711094754,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,201907,
MSI SPATIUM M371 M.2 NVMe 해외구매,116250.0,https://prod.danawa.com/info/?pcode=18966308&cate=112760,MSI,18966308,//img.danawa.com/prod_img/500000/308/966/img/18966308_1.jpg?shrink=330:*&_v=20230208140848,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe 1.3,2TB,,3D낸드,,,"2,350","1,900",135,350,0,0,nan,41,202302,
실리콘파워 Slim S55,13610.0,https://prod.danawa.com/info/?pcode=5126873&cate=112760,실리콘파워,5126873,//img.danawa.com/prod_img/500000/873/126/img/5126873_1.jpg?shrink=330:*&_v=20190819092822,6.4cm(2.5형),SATA3 (6Gb/s),,120GB,TLC(기타),,,,550,420,nan,nan,0,0,3,45,201705,
티피원 storyG 3.5형 하드 케이스,1100.0,https://prod.danawa.com/info/?pcode=2482945&cate=112760,티피원,2482945,//img.danawa.com/prod_img/500000/945/482/img/2482945_1.jpg?shrink=330:*&_v=20171020110735,,,,,,,,,nan,nan,nan,nan,0,0,1,0,201309,
리버네트워크 NEXI NX-U30SC USB 3.0 to SATA3 컨버터,15480.0,https://prod.danawa.com/info/?pcode=12573560&cate=112760,리버네트워크,12573560,//img.danawa.com/prod_img/500000/560/573/img/12573560_1.jpg?shrink=330:*&_v=20201029183643,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,202010,
마이크론 2400 M.2 NVMe 벌크,31310.0,https://prod.danawa.com/info/?pcode=18953177&cate=112760,마이크론,18953177,//img.danawa.com/prod_img/500000/177/953/img/18953177_1.jpg?shrink=330:*&_v=20230207140400,M.2 (2280),PCIe2.0x4 (20GT/s),NVMe,512GB,QLC,,,,"4,200","1,800",400,400,0,0,nan,0,202302,
TeamGroup T-Force CARDEA ZERO Z440 M.2 NVMe 해외구매,78640.0,https://prod.danawa.com/info/?pcode=14410004&cate=112760,TeamGroup,14410004,//img.danawa.com/prod_img/500000/004/410/img/14410004_1.jpg?shrink=330:*&_v=20210608130132,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe 1.3,1TB,,3D낸드,,,"5,000","4,400",750,750,0,0,nan,3,202106,
SilverStone SST-EXB02 2.5인치 SAS 확장 카드 슬롯,41330.0,https://prod.danawa.com/info/?pcode=12866717&cate=112760,SilverStone,12866717,//img.danawa.com/prod_img/500000/717/866/img/12866717_1.jpg?shrink=330:*&_v=20201208175011,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,202012,
트랜센드 MTE400S M.2 2242 NVMe,92750.0,https://prod.danawa.com/info/?pcode=19176074&cate=112760,트랜센드,19176074,//img.danawa.com/prod_img/500000/074/176/img/19176074_1.jpg?shrink=330:*&_v=20230228160951,M.2 (2242),PCIe3.0x4 (32GT/s),NVMe 1.3,1TB,,3D낸드,,,"2,000","1,700",102,275,0,0,5,13,202302,
COOLERTEC FS-HDD01 Plus 실리콘 케이스,4200.0,https://prod.danawa.com/info/?pcode=2144406&cate=112760,COOLERTEC,2144406,//img.danawa.com/prod_img/500000/406/144/img/2144406_1.jpg?shrink=330:*&_v=20171020110131,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,201307,
디지탈그리고나 e-STAR ST381 M.2 SATA,143950.0,https://prod.danawa.com/info/?pcode=6250004&cate=112760,디지탈그리고나 e-STAR,6250004,//img.danawa.com/prod_img/500000/004/250/img/6250004_1.jpg?shrink=330:*&_v=20200513170431,M.2 (2280),SATA3 (6Gb/s),,1TB,TLC(기타),3D낸드,,,560,530,90,70,0,0,3,29,201608,
NCTOP MIRASOL 2.5 슬롯형 SSD GUIDE,1670.0,https://prod.danawa.com/info/?pcode=2289404&cate=112760,NCTOP,2289404,//img.danawa.com/prod_img/500000/404/289/img/2289404_1.jpg?shrink=330:*&_v=20171011202712,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,201310,
삼성전자 860 EVO 중고,22490.0,https://prod.danawa.com/info/?pcode=12049634&cate=112760,삼성전자,12049634,//img.danawa.com/prod_img/500000/634/049/img/12049634_1.jpg?shrink=330:*&_v=20220913191202,6.4cm(2.5형),SATA3 (6Gb/s),,250GB,TLC(토글),3D낸드,DDR4 512MB,DRAM 탑재,550,520,98,90,0,0,nan,63,202008,
EXASCEND EXPC3M M.2 NVMe,139900.0,https://prod.danawa.com/info/?pcode=9250686&cate=112760,EXASCEND,9250686,//img.danawa.com/prod_img/500000/686/250/img/9250686_1.jpg?shrink=330:*&_v=20200513164527,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe 1.2,1TB,TLC(기타),3D낸드,,DRAM 탑재,"3,100","2,100",310,200,0,0,5,45,201908,
Sandisk SSD PLUS,24870.0,https://prod.danawa.com/info/?pcode=3206498&cate=112760,Sandisk,3206498,//img.danawa.com/prod_img/500000/498/206/img/3206498_1.jpg?shrink=330:*&_v=20200402104116,6.4cm(2.5형),SATA3(6Gb/s),,240GB,,,,,530,440,nan,nan,0,0,3,1,201506,
ICY DOCK 듀얼 2.5 to 3.5 HDD/SSD 브라켓,8500.0,https://prod.danawa.com/info/?pcode=3490144&cate=112760,ICY DOCK,3490144,//img.danawa.com/prod_img/500000/144/490/img/3490144_1.jpg?shrink=330:*&_v=20171011190430,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,201510,
키오시아 KBG40ZNV M.2 NVMe 벌크,16980.0,https://prod.danawa.com/info/?pcode=16463822&cate=112760,키오시아,16463822,//img.danawa.com/prod_img/500000/822/463/img/16463822_1.jpg?shrink=330:*&_v=20220223124111,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe,256GB,TLC(기타),,,,"3,050","1,550",nan,nan,0,0,nan,0,202202,
파이슨 S57 M.2 NVMe 벌크,171380.0,https://prod.danawa.com/info/?pcode=5077349&cate=112760,파이슨,5077349,//img.danawa.com/prod_img/500000/349/077/img/5077349_1.jpg?shrink=330:*&_v=20200513172523,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe 1.2,512GB,MLC(토글),2D낸드,DDR3 512MB,DRAM 탑재,nan,nan,nan,nan,0,0,3,11,201704,
조이쿨 M.2 육각나사 세트,970.0,https://prod.danawa.com/info/?pcode=21193868&cate=112760,조이쿨,21193868,//img.danawa.com/prod_img/500000/868/193/img/21193868_1.jpg?shrink=330:*&_v=20230705152750,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,202307,
SilverStone SST-FS301 5.25 to 3.5인치 SAS/SATA 베이,,https://prod.danawa.com/info/?pcode=12867116&cate=112760,SilverStone,12867116,//img.danawa.com/prod_img/500000/116/867/img/12867116_1.jpg?shrink=330:*&_v=20201208175011,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,202012,
COLORFUL SL300 아이보라,13610.0,https://prod.danawa.com/info/?pcode=11303028&cate=112760,COLORFUL,11303028,//img.danawa.com/prod_img/500000/028/303/img/11303028_1.jpg?shrink=330:*&_v=20201016131120,6.4cm(2.5형),SATA3 (6Gb/s),,120GB,,3D낸드,,,450,350,nan,nan,0,0,3,0,202005,
조이쿨 3.5 to 5.25 가이드,1700.0,https://prod.danawa.com/info/?pcode=17564345&cate=112760,조이쿨,17564345,//img.danawa.com/prod_img/500000/345/564/img/17564345_1.jpg?shrink=330:*&_v=20220729124749,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,202207,
Sandisk SSD PLUS 해외구매,72520.0,https://prod.danawa.com/info/?pcode=10623204&cate=112760,Sandisk,10623204,//img.danawa.com/prod_img/500000/204/623/img/10623204_1.jpg?shrink=330:*&_v=20200414125005,6.4cm(2.5형),SATA3(6Gb/s),,1TB,,,,,535,450,nan,nan,0,0,nan,4,201601,
ORICO PHA35 HDD보관함 5P,48990.0,https://prod.danawa.com/info/?pcode=20781272&cate=112760,ORICO,20781272,//img.danawa.com/prod_img/500000/272/781/img/20781272_1.jpg?shrink=330:*&_v=20230704180814,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,202307,
SK하이닉스 BC711 M.2 2242 NVMe 벌크,19310.0,https://prod.danawa.com/info/?pcode=18866987&cate=112760,SK하이닉스,18866987,//img.danawa.com/prod_img/500000/987/866/img/18866987_1.jpg?shrink=330:*&_v=20230130144912,M.2 (2242),PCIe3.0x4 (32GT/s),NVMe,256GB,,,,,"2,850","1,400",285,285,0,0,nan,0,202301,
트랜센드 MTE300S M.2 2230 NVMe,39880.0,https://prod.danawa.com/info/?pcode=19175660&cate=112760,트랜센드,19175660,//img.danawa.com/prod_img/500000/660/175/img/19175660_1.jpg?shrink=330:*&_v=20230731145849,M.2 (2230),PCIe3.0x4 (32GT/s),NVMe 1.3,256GB,,3D낸드,,,"2,000",950,90,220,0,0,5,13,202302,
라이트컴 COMS SW229 M.2 SSD to PCIe 변환 어댑터,8590.0,https://prod.danawa.com/info/?pcode=12354065&cate=112760,라이트컴,12354065,//img.danawa.com/prod_img/500000/065/354/img/12354065_1.jpg?shrink=330:*&_v=20210224171734,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,202009,
ORICO 3.5 HDD 알루미늄 10단 하드보관함,30000.0,https://prod.danawa.com/info/?pcode=4318873&cate=112760,ORICO,4318873,//img.danawa.com/prod_img/500000/873/318/img/4318873_1.jpg?shrink=330:*&_v=20191129144131,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,201608,
인텔 660P M.2 NVMe 벌크,40810.0,https://prod.danawa.com/info/?pcode=10325097&cate=112760,인텔,10325097,//img.danawa.com/prod_img/500000/097/325/img/10325097_1.jpg?shrink=330:*&_v=20200513172203,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe,512GB,QLC,3D낸드,,,"1,500","1,000",90,220,0,0,nan,4,201809,
ESSENCORE KLEVV CRAS C720 M.2 NVMe,256260.0,https://prod.danawa.com/info/?pcode=15626990&cate=112760,ESSENCORE,15626990,//img.danawa.com/prod_img/500000/990/626/img/15626990_1.jpg?shrink=330:*&_v=20220531134523,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe 1.3,2TB,TLC(기타),3D낸드,DDR3 4GB,DRAM 탑재,"3,400","3,100",280,230,0,0,5,63,202111,
킹스톤 RBU-SNS8154P3 M.2 NVMe 벌크,13000.0,https://prod.danawa.com/info/?pcode=27557039&cate=112760,킹스톤,27557039,//img.danawa.com/prod_img/500000/039/557/img/27557039_1.jpg?shrink=330:*&_v=20230811173733,M.2 (2280),PCIe3.0x2 (16GT/s),NVMe 1.2,256GB,,,,,nan,nan,nan,nan,0,0,nan,0,202308,
라이트컴 COMS M.2 SSD to SATA 컨버터,11240.0,https://prod.danawa.com/info/?pcode=3368832&cate=112760,라이트컴 COMS,3368832,//img.danawa.com/prod_img/500000/832/368/img/3368832_1.jpg?shrink=330:*&_v=20171011191917,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,201508,
비티시스템 E.POT LUX N2000 M.2 NVMe,73850.0,https://prod.danawa.com/info/?pcode=19319078&cate=112760,비티시스템,19319078,//img.danawa.com/prod_img/500000/078/319/img/19319078_1.jpg?shrink=330:*&_v=20230313161502,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe 1.4,1TB,TLC(기타),3D낸드,확인요망,DRAM 탑재,"7,400","5,500",650,550,0,0,3,41,202303,
GIGABYTE AORUS Gen4 SSD M.2 NVMe 해외구매,147590.0,https://prod.danawa.com/info/?pcode=18777755&cate=112760,GIGABYTE,18777755,//img.danawa.com/prod_img/500000/755/777/img/18777755_1.jpg?shrink=330:*&_v=20230117124016,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe 1.3,2TB,TLC(기타),3D낸드,DDR4 2GB,DRAM 탑재,"5,000","4,400",750,700,0,0,nan,41,202301,
마이크론 3400 M.2 NVMe 벌크,45490.0,https://prod.danawa.com/info/?pcode=17021516&cate=112760,마이크론,17021516,//img.danawa.com/prod_img/500000/516/021/img/17021516_1.jpg?shrink=330:*&_v=20220511103610,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe 1.4,512GB,,,,,"6,600","3,600",360,700,0,0,nan,0,202205,
CORSAIR Force Series MP600 M.2 NVMe 해외구매,166430.0,https://prod.danawa.com/info/?pcode=10607868&cate=112760,CORSAIR,10607868,//img.danawa.com/prod_img/500000/868/607/img/10607868_1.jpg?shrink=330:*&_v=20200513172202,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe 1.3,2TB,TLC(기타),3D낸드,,,"4,950","4,250",680,600,0,0,nan,8,201907,
라이트컴 KS980 철재 하드 가이드,5280.0,https://prod.danawa.com/info/?pcode=3996860&cate=112760,라이트컴,3996860,//img.danawa.com/prod_img/500000/860/996/img/3996860_1.jpg?shrink=330:*&_v=20171019164205,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,201604,
ESSENCORE KLEVV CRAS C920 M.2 NVMe,269820.0,https://prod.danawa.com/info/?pcode=15034367&cate=112760,ESSENCORE,15034367,//img.danawa.com/prod_img/500000/367/034/img/15034367_1.jpg?shrink=330:*&_v=20210819122450,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe 1.4,2TB,TLC(기타),3D낸드,DDR4 16GB,DRAM 탑재,"7,000","6,850",650,700,0,0,5,47,202108,
솔리다임 P44 Pro M.2 NVMe 해외구매,187180.0,https://prod.danawa.com/info/?pcode=19890605&cate=112760,솔리다임,19890605,//img.danawa.com/prod_img/500000/605/890/img/19890605_1.jpg?shrink=330:*&_v=20230421180512,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe 1.4,2TB,TLC(기타),3D낸드,확인요망,DRAM 탑재,"7,000","6,500",nan,nan,0,0,nan,0,202304,
GIGABYTE AORUS Gen5 12000 M.2 NVMe 제이씨현,,https://prod.danawa.com/info/?pcode=28121732&cate=112760,GIGABYTE,28121732,//img.danawa.com/prod_img/500000/732/121/img/28121732_1.jpg?shrink=330:*&_v=20230908100935,M.2 (2280),PCIe5.0x4 (128GT/s),NVMe 2.0,1TB,TLC(기타),3D낸드,DDR4 2GB,DRAM 탑재,11.700,9.500,"1,300","1,400",0,0,5,9,202309,
트랜센드 MTE112S M.2 NVMe 해외구매,73100.0,https://prod.danawa.com/info/?pcode=28027874&cate=112760,트랜센드,28027874,//img.danawa.com/prod_img/500000/874/027/img/28027874_1.jpg?shrink=330:*&_v=20230905150728,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe 1.3,1TB,TLC(기타),3D낸드,,,"1,700","1,400",160,140,0,0,nan,41,202309,
ICY DOCK MB290SP-1B,12470.0,https://prod.danawa.com/info/?pcode=18505103&cate=112760,ICY DOCK,18505103,//img.danawa.com/prod_img/500000/103/505/img/18505103_1.jpg?shrink=330:*&_v=20221214185758,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,202212,
라이트컴 COMS HB887 철재 하드 가이드,4240.0,https://prod.danawa.com/info/?pcode=3274309&cate=112760,라이트컴 COMS,3274309,//img.danawa.com/prod_img/500000/309/274/img/3274309_1.jpg?shrink=330:*&_v=20210223175652,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,201507,
PNY CS900 해외구매,112570.0,https://prod.danawa.com/info/?pcode=20685251&cate=112760,PNY,20685251,//img.danawa.com/prod_img/500000/251/685/img/20685251_1.jpg?shrink=330:*&_v=20230626162625,6.4cm(2.5형),SATA3 (6Gb/s),,2TB,TLC(기타),3D낸드,,,550,530,nan,nan,0,0,nan,61,202306,
라이트컴 COMS KS166 M.2 to SATA3 컨버터,5500.0,https://prod.danawa.com/info/?pcode=13392050&cate=112760,라이트컴,13392050,//img.danawa.com/prod_img/500000/050/392/img/13392050_1.jpg?shrink=330:*&_v=20210405133600,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,202102,
한창코퍼레이션 WIN M.2 NVMe,49670.0,https://prod.danawa.com/info/?pcode=19508660&cate=112760,한창코퍼레이션,19508660,//img.danawa.com/prod_img/500000/660/508/img/19508660_1.jpg?shrink=330:*&_v=20230324154417,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe,1TB,TLC(기타),3D낸드,,,2.000,1.600,nan,nan,0,0,3,45,202303,
ASUS HYPER M.2 x16 Gen 4 CARD 해외구매,174100.0,https://prod.danawa.com/info/?pcode=15041384&cate=112760,ASUS,15041384,//img.danawa.com/prod_img/500000/384/041/img/15041384_1.jpg?shrink=330:*&_v=20210819165027,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,202107,
GLOWAY Stryker Series,28520.0,https://prod.danawa.com/info/?pcode=9723414&cate=112760,GLOWAY,9723414,//img.danawa.com/prod_img/500000/414/723/img/9723414_1.jpg?shrink=330:*&_v=20191022133240,6.4cm(2.5형),SATA3 (6Gb/s),,480GB,TLC(기타),,,,520,500,nan,nan,0,0,3,32,201910,
파이슨 S5013 M.2 NVMe 벌크,32300.0,https://prod.danawa.com/info/?pcode=9597816&cate=112760,파이슨,9597816,//img.danawa.com/prod_img/500000/816/597/img/9597816_1.jpg?shrink=330:*&_v=20200513172203,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe 1.3,512GB,TLC(기타),3D낸드,,,"3,290","3,140",nan,nan,0,0,3,40,201910,
라이트컴 COMS M.2 SSD to PCIe 변환 어댑터,8230.0,https://prod.danawa.com/info/?pcode=8042194&cate=112760,라이트컴,8042194,//img.danawa.com/prod_img/500000/194/042/img/8042194_1.jpg?shrink=330:*&_v=20210224165344,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,201905,
강원전자 I-NC10K 다용도 알루미늄 하드디스크 보관함,39990.0,https://prod.danawa.com/info/?pcode=3546574&cate=112760,강원전자,3546574,//img.danawa.com/prod_img/500000/574/546/img/3546574_1.jpg?shrink=330:*&_v=20210222155726,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,201511,
솔리다임 D3-S4520,1504520.0,https://prod.danawa.com/info/?pcode=18917492&cate=112760,솔리다임,18917492,//img.danawa.com/prod_img/500000/492/917/img/18917492_1.jpg?shrink=330:*&_v=20230210102243,6.4cm(2.5형),SATA3 (6Gb/s),,7.68TB,TLC(기타),3D낸드,,,550,510,86,30,0,0,nan,0,202302,
인텔 660P M.2 NVMe 병행수입,42270.0,https://prod.danawa.com/info/?pcode=10063302&cate=112760,인텔,10063302,//img.danawa.com/prod_img/500000/302/063/img/10063302_1.jpg?shrink=330:*&_v=20200513172203,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe,512GB,QLC,3D낸드,,,"1,500","1,000",90,220,0,0,nan,4,201809,
서진네트웍스 UNICORN USB Type C to SATA 케이블,16900.0,https://prod.danawa.com/info/?pcode=5548362&cate=112760,서진네트웍스 UNICORN,5548362,//img.danawa.com/prod_img/500000/362/548/img/5548362_1.jpg?shrink=330:*&_v=20210524141300,,,,,,,,,nan,nan,nan,nan,0,0,1,0,201710,
SK하이닉스 PC601 M.2 NVMe 벌크,22500.0,https://prod.danawa.com/info/?pcode=11197458&cate=112760,SK하이닉스,11197458,//img.danawa.com/prod_img/500000/458/197/img/11197458_1.jpg?shrink=330:*&_v=20200617131156,M.2 (2280),,NVMe,256GB,,,,,"3,100","1,300",200,245,0,0,nan,0,202004,
ADATA Ultimate SU630,137990.0,https://prod.danawa.com/info/?pcode=7768474&cate=112760,ADATA,7768474,//img.danawa.com/prod_img/500000/474/768/img/7768474_1.jpg?shrink=330:*&_v=20200731102452,6.4cm(2.5형),SATA3 (6Gb/s),,960GB,QLC,3D낸드,,,520,450,40,65,0,0,2,36,201901,
Lite-On CL1-8D M.2 NVMe 벌크,8500.0,https://prod.danawa.com/info/?pcode=15202664&cate=112760,Lite-On,15202664,//img.danawa.com/prod_img/500000/664/202/img/15202664_1.jpg?shrink=330:*&_v=20230718092708,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe 1.3,128GB,,,확인요망,,"2,200","1,600",nan,nan,0,0,nan,0,202109,
라이트컴 COMS IF570 M.2 NVMe to PCIe 어댑터,7870.0,https://prod.danawa.com/info/?pcode=13076513&cate=112760,라이트컴,13076513,//img.danawa.com/prod_img/500000/513/076/img/13076513_1.jpg?shrink=330:*&_v=20210224165013,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,202101,
라이트컴 COMS KS986 HDD 보관함,29030.0,https://prod.danawa.com/info/?pcode=3996787&cate=112760,라이트컴 COMS,3996787,//img.danawa.com/prod_img/500000/787/996/img/3996787_1.jpg?shrink=330:*&_v=20171020104406,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,201604,
라이트컴 COMS M.2 to SATA 케이스형 컨버터,10490.0,https://prod.danawa.com/info/?pcode=3612004&cate=112760,라이트컴 COMS,3612004,//img.danawa.com/prod_img/500000/004/612/img/3612004_1.jpg?shrink=330:*&_v=20171102174127,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,201512,
라이트컴 COMS M.2 to SATA 케이스형 컨버터,10220.0,https://prod.danawa.com/info/?pcode=3611982&cate=112760,라이트컴 COMS,3611982,//img.danawa.com/prod_img/500000/982/611/img/3611982_1.jpg?shrink=330:*&_v=20171102174654,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,201512,
퀄리티어슈어런스코리아 2.5인치 HDD SSD 하드보관함,1770.0,https://prod.danawa.com/info/?pcode=19764002&cate=112760,퀄리티어슈어런스코리아,19764002,//img.danawa.com/prod_img/500000/002/764/img/19764002_1.jpg?shrink=330:*&_v=20230414095701,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,202304,
ICY DOCK MB082SP,15400.0,https://prod.danawa.com/info/?pcode=18505100&cate=112760,ICY DOCK,18505100,//img.danawa.com/prod_img/500000/100/505/img/18505100_1.jpg?shrink=330:*&_v=20221214184735,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,202212,
Lexar NM610 M.2 NVMe,166140.0,https://prod.danawa.com/info/?pcode=9237351&cate=112760,Lexar,9237351,//img.danawa.com/prod_img/500000/351/237/img/9237351_1.jpg?shrink=330:*&_v=20210405134724,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe 1.3,1TB,TLC(기타),3D낸드,,,"2,100","1,600",188,156,0,0,3,37,201908,
라이트컴 COMS 2.5 to 3.5 철제 하드 가이드,2380.0,https://prod.danawa.com/info/?pcode=8036224&cate=112760,라이트컴 COMS,8036224,//img.danawa.com/prod_img/500000/224/036/img/8036224_1.jpg?shrink=330:*&_v=20210223175420,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,201905,
디지탈그리고나 e-STAR ES-SE221,16700.0,https://prod.danawa.com/info/?pcode=2757393&cate=112760,디지탈그리고나 e-STAR,2757393,//img.danawa.com/prod_img/500000/393/757/img/2757393_1.jpg?shrink=330:*&_v=20211012165739,,,,,,,,,nan,nan,nan,nan,0,0,1,0,201408,
라이트컴 COMS IF571 M.2 to SATA3 컨버터,13430.0,https://prod.danawa.com/info/?pcode=13391717&cate=112760,라이트컴,13391717,//img.danawa.com/prod_img/500000/717/391/img/13391717_1.jpg?shrink=330:*&_v=20210224165047,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,202102,
삼성전자 830 Series 중고,13350.0,https://prod.danawa.com/info/?pcode=4817264&cate=112760,삼성전자,4817264,//img.danawa.com/prod_img/500000/264/817/img/4817264_1.jpg?shrink=330:*&_v=20170328094334,6.4cm(2.5형),SATA3(6Gb/s),,128GB,,,DDR2 256MB,DRAM 탑재,nan,nan,nan,nan,0,0,nan,3,201701,
MSI SPATIUM M370 M.2 NVMe 해외구매,58790.0,https://prod.danawa.com/info/?pcode=18966485&cate=112760,MSI,18966485,//img.danawa.com/prod_img/500000/485/966/img/18966485_1.jpg?shrink=330:*&_v=20230208140822,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe 1.3,1TB,,3D낸드,,,"2,400","1,750",215,330,0,0,nan,41,202302,
키오시아 EXCERIA PRO M.2 NVMe,249000.0,https://prod.danawa.com/info/?pcode=15907544&cate=112760,키오시아,15907544,//img.danawa.com/prod_img/500000/544/907/img/15907544_1.jpg?shrink=330:*&_v=20211210155021,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe 1.4c,2TB,TLC(기타),3D낸드,확인요망,DRAM 탑재,"7,300","6,400",800,"1,300",0,0,5,15,202112,
