name,price,link,company,product_seq,image,category,size,power_included,power_support,board_support,bay_133,bay_89,bay_64,pci_horizontal,pci_vertical,cooling_fan,led_fan,front_type,side_open,side_type,back_vent,front_vent,top_vent,bottom_vent,external_port,width,height,depth,gpu_size,cpu_cooler_size,power_size,liquid_cooler,radiator_top,radiator_front,radiator_rear,radiator_side,feature,led_color,reg_date,bookmark
IN WIN 101RGB (화이트),140000.0,https://prod.danawa.com/info/?pcode=6442823&cate=112775,IN WIN,6442823,//img.danawa.com/prod_img/500000/823/442/img/6442823_1.jpg?shrink=330:*&_v=20190919152454,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,2,7.0,,,,,,강화유리,,,,,2,220.0,445.0,480.0,421.0,160.0,200.0,,,,,,0,RGB,201809,
COX i2 브릿지 강화유리 (블랙),,https://prod.danawa.com/info/?pcode=11937424&cate=112775,COX,11937424,//img.danawa.com/prod_img/500000/424/937/img/11937424_1.jpg?shrink=330:*&_v=20200908085104,PC케이스(M-ATX),미니타워,파워미포함,표준-ATX,36,,2,1,4.0,,3.0,3,,,강화유리,120mm LED x1,140mm LED x2,,,3,205.0,385.0,350.0,290.0,165.0,170.0,1.0,120.0,140.0,120.0,,0,RGB,202007,
darkFlash G-CLASS 500 RGB (블랙),96100.0,https://prod.danawa.com/info/?pcode=8608640&cate=112775,darkFlash,8608640,//img.danawa.com/prod_img/500000/640/608/img/8608640_1.jpg?shrink=330:*&_v=20210115181000,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,2,7.0,,4.0,4,,,아크릴,120mm LED x1,120mm LED x3,,,3,205.0,448.0,381.0,320.0,162.0,200.0,3.0,,360.0,120.0,,0,RGB,201907,
앱코 NCORE T30 스위티,34000.0,https://prod.danawa.com/info/?pcode=2848573&cate=112775,앱코 NCORE,2848573,//img.danawa.com/prod_img/500000/573/848/img/2848573_1.jpg?shrink=330:*&_v=20180531142953,PC케이스(M-ATX),슬림(LP),파워미포함,M-ATX(SFX),36,1,2,2,4.0,,,,,,통풍구,,,80mm,통풍구,3,110.0,305.0,417.0,250.0,,,,,,,,0,,201410,
마이크로닉스 Master ARES Z300 강화유리 (Black),166700.0,https://prod.danawa.com/info/?pcode=5627851&cate=112775,마이크로닉스,5627851,//img.danawa.com/prod_img/500000/851/627/img/5627851_1.jpg?shrink=330:*&_v=20190925161021,PC케이스(ATX),미들타워,파워미포함,표준-ATX,6,1,2,4,6.0,,3.0,,,,강화유리,120mm 화이트 LED,120mm 화이트 LED x2,,,2,205.0,480.0,475.0,380.0,160.0,,3.0,360.0,,,,0,,201711,
SSUPD MESHLICIOUS MESH 사이드패널 (Black),71730.0,https://prod.danawa.com/info/?pcode=14503334&cate=112775,SSUPD,14503334,//img.danawa.com/prod_img/500000/334/503/img/14503334_1.jpg?shrink=330:*&_v=20210617110850,액세서리,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,202106,
리안리 LANCOOL II MESH RGB (Black),129000.0,https://prod.danawa.com/info/?pcode=12001715&cate=112775,리안리,12001715,//img.danawa.com/prod_img/500000/715/001/img/12001715_1.jpg?shrink=330:*&_v=20200820150436,PC케이스(ATX),미들타워,파워미포함,표준-ATX,39,,3,6,7.0,,3.0,3,,,강화유리,,120mm LED x3,,,2,229.0,494.0,478.0,384.0,176.0,210.0,3.0,240.0,360.0,,,0,RGB,202008,
잘만 X3 RGB 강화유리 (BLACK),129000.0,https://prod.danawa.com/info/?pcode=9306483&cate=112775,잘만,9306483,//img.danawa.com/prod_img/500000/483/306/img/9306483_1.jpg?shrink=330:*&_v=20200916161819,PC케이스(ATX),미들타워,파워미포함,,38,,2,2,7.0,,4.0,4,,,강화유리,120mm LED x1,120mm LED x3,,,3,210.0,459.0,430.0,350.0,175.0,180.0,3.0,,360.0,120.0,,0,RGB,201908,
darkFlash DK230 강화유리 (블랙),100000.0,https://prod.danawa.com/info/?pcode=14177825&cate=112775,darkFlash,14177825,//img.danawa.com/prod_img/500000/825/177/img/14177825_1.jpg?shrink=330:*&_v=20220223123007,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,3,10.0,,3.0,3,,,강화유리,120mm LED x1,,120mm LED x2,,3,230.0,445.0,390.0,305.0,167.0,200.0,2.0,,140.0,120.0,,0,RGB,202105,
3RSYS SCV 마이닝 케이스 6WAY (z10 쿨러 포함),85000.0,https://prod.danawa.com/info/?pcode=5420481&cate=112775,3RSYS,5420481,//img.danawa.com/prod_img/500000/481/420/img/5420481_1.jpg?shrink=330:*&_v=20230525171631,,,,표준-ATX,2,,,,,,,,,,,,,120mm x 10,,0,702.0,330.0,176.0,,,,,,,,,0,,201708,
Fractal Design Hard Drive Cage Kit - Type B,18900.0,https://prod.danawa.com/info/?pcode=11605937&cate=112775,Fractal Design,11605937,//img.danawa.com/prod_img/500000/937/605/img/11605937_1.jpg?shrink=330:*&_v=20200618171643,액세서리,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,202006,
RAIJINTEK SILENOS MS (WHITE),55000.0,https://prod.danawa.com/info/?pcode=13068332&cate=112775,RAIJINTEK,13068332,//img.danawa.com/prod_img/500000/332/068/img/13068332_1.jpg?shrink=330:*&_v=20210118154131,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,3,7.0,,,,,,강화유리,,,,,6,270.0,500.0,465.0,320.0,166.0,,3.0,280.0,360.0,,,0,,202101,
RAIJINTEK METIS EVO ALS (BLACK),150000.0,https://prod.danawa.com/info/?pcode=10386810&cate=112775,RAIJINTEK,10386810,//img.danawa.com/prod_img/500000/810/386/img/10386810_1.jpg?shrink=330:*&_v=20200409153751,미니ITX,미니ITX(리틀밸리),파워미포함,표준-ATX,0,,2,2,2.0,,,,,,,,,,,0,293.0,263.0,290.0,220.0,135.0,,,,140.0,,,0,,202001,
DAVEN GT303 FS 강화유리 블랙,118500.0,https://prod.danawa.com/info/?pcode=6006452&cate=112775,DAVEN,6006452,//img.danawa.com/prod_img/500000/452/006/img/6006452_1.jpg?shrink=330:*&_v=20190404143720,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,3,3,7.0,,4.0,4,,,강화유리,120mm LED,120mm LED x3,,,3,201.0,452.0,427.0,360.0,160.0,200.0,2.0,240.0,280.0,120.0,,0,,201803,
darkFlash DK300 RGB 강화유리 (블랙),45000.0,https://prod.danawa.com/info/?pcode=15190673&cate=112775,darkFlash,15190673,//img.danawa.com/prod_img/500000/673/190/img/15190673_1.jpg?shrink=330:*&_v=20220513104052,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,1,2,7.0,,4.0,4,,,강화유리,120mm LED x1,120mm LED  x3,,,3,200.0,450.0,350.0,295.0,160.0,170.0,2.0,,240.0,120.0,,0,RGB,202109,
LINKUP SV-027-nV Ultra PCIe 4.0 X16 라이저 케이블,95000.0,https://prod.danawa.com/info/?pcode=12824978&cate=112775,LINKUP,12824978,//img.danawa.com/prod_img/500000/978/824/img/12824978_1.jpg?shrink=330:*&_v=20210705134406,액세서리,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,202012,
3RSYS L560 SE (BLACK),64000.0,https://prod.danawa.com/info/?pcode=10441320&cate=112775,3RSYS,10441320,//img.danawa.com/prod_img/500000/320/441/img/10441320_1.jpg?shrink=330:*&_v=20230525171631,PC케이스(ATX),미들타워,파워미포함,표준-ATX,22,,2,3,7.0,,6.0,6,,,강화유리,120mm LED x1,120mm LED x3,120mm LED x2,,3,210.0,490.0,423.0,325.0,163.0,,3.0,240.0,360.0,120.0,,0,RGB,202001,
3RSYS S450 (BLACK),41490.0,https://prod.danawa.com/info/?pcode=9940566&cate=112775,3RSYS,9940566,//img.danawa.com/prod_img/500000/566/940/img/9940566_1.jpg?shrink=330:*&_v=20230525171631,PC케이스(ATX),미들타워,파워미포함,표준-ATX,22,,2,3,7.0,,4.0,1,,,,120mm LED x1,120mm x3,,,3,212.0,450.5,394.0,286.0,163.0,,2.0,,240.0,120.0,,0,RGB,201911,
BRAVOTEC 트레저 X8 850M 타이탄 글래스 (화이트),91210.0,https://prod.danawa.com/info/?pcode=7995892&cate=112775,BRAVOTEC,7995892,//img.danawa.com/prod_img/500000/892/995/img/7995892_1.jpg?shrink=330:*&_v=20190927100047,PC케이스(ATX),미들타워,파워미포함,표준-ATX,39,,3,3,8.0,,4.0,4,,,강화유리,120mm LED x1,120mm LED x3,,,2,230.0,482.0,456.0,384.0,170.0,175.0,3.0,240.0,360.0,120.0,,0,RGB,201905,
BRAVOTEC SWORD S820 RGB 타이탄 글래스 (화이트),306000.0,https://prod.danawa.com/info/?pcode=6978919&cate=112775,BRAVOTEC,6978919,//img.danawa.com/prod_img/500000/919/978/img/6978919_1.jpg?shrink=330:*&_v=20220517132404,PC케이스(ATX),빅타워,파워미포함,,39,,3,2,7.0,,4.0,1,,,강화유리,120mm LED x1,120mm x3,,,3,210.0,490.0,450.0,390.0,160.0,180.0,3.0,360.0,360.0,120.0,,0,RGB,201901,
darkFlash DK500 DENEB RGB 강화유리 (블랙),100000.0,https://prod.danawa.com/info/?pcode=15071144&cate=112775,darkFlash,15071144,//img.danawa.com/prod_img/500000/144/071/img/15071144_1.jpg?shrink=330:*&_v=20220513105332,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,3,7.0,,4.0,4,,스윙도어,강화유리,120mm LED x1,120mm LED x3,,,2,219.0,492.0,409.0,330.0,160.0,210.0,3.0,280.0,360.0,120.0,,0,RGB,202108,
대양케이스 M200 레인보우 강화유리 (화이트),49980.0,https://prod.danawa.com/info/?pcode=12076034&cate=112775,대양케이스,12076034,//img.danawa.com/prod_img/500000/034/076/img/12076034_1.jpg?shrink=330:*&_v=20200901144442,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,2,7.0,,4.0,4,,,강화유리,120mm LED x1,120mm LED x3,,,3,204.0,483.0,407.0,350.0,162.0,,2.0,280.0,240.0,120.0,,0,RGB,202008,
be quiet PURE BASE 500 (WHITE),128900.0,https://prod.danawa.com/info/?pcode=10283889&cate=112775,be quiet,10283889,//img.danawa.com/prod_img/500000/889/283/img/10283889_1.jpg?shrink=330:*&_v=20200106090542,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,5,7.0,,2.0,,,,,140mm x1,140mm x1,,,2,231.0,463.0,450.0,369.0,190.0,225.0,3.0,240.0,360.0,120.0,,0,,202001,
마이크로닉스 L1 강화유리 (블랙),88580.0,https://prod.danawa.com/info/?pcode=6913237&cate=112775,마이크로닉스,6913237,//img.danawa.com/prod_img/500000/237/913/img/6913237_1.jpg?shrink=330:*&_v=20190925144106,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,2,7.0,,1.0,1,,,강화유리,120mm LED x1,,,,3,195.0,427.0,404.0,350.0,158.0,,3.0,,360.0,,,0,RGB,201812,
COX A5 엘도라도 (블랙),97240.0,https://prod.danawa.com/info/?pcode=6532077&cate=112775,COX,6532077,//img.danawa.com/prod_img/500000/077/532/img/6532077_1.jpg?shrink=330:*&_v=20200521163242,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,3,7.0,,4.0,4,,,강화유리,120mm LED x1,120mm LED x3,,,3,217.0,447.0,405.0,350.0,162.0,,3.0,240.0,360.0,120.0,,0,RGB,201810,
Antec DF500 아크릴,80000.0,https://prod.danawa.com/info/?pcode=6261872&cate=112775,Antec,6261872,//img.danawa.com/prod_img/500000/872/261/img/6261872_1.jpg?shrink=330:*&_v=20200810143427,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,4,7.0,,1.0,,,,아크릴,120mm,,,,2,200.0,480.0,470.0,380.0,165.0,200.0,3.0,240.0,360.0,120.0,,0,,201806,
앱코 SUITMASTER AL700 강화유리,306000.0,https://prod.danawa.com/info/?pcode=12647999&cate=112775,앱코,12647999,//img.danawa.com/prod_img/500000/999/647/img/12647999_1.jpg?shrink=330:*&_v=20220629090741,PC케이스(ATX),빅타워,파워미포함,표준-ATX,39,,2,3,10.0,,4.0,1,,,강화유리,120mm LED x1,120mm x3,,,10,232.0,520.0,510.0,405.0,170.0,260.0,3.0,360.0,360.0,120.0,,0,RGB,202011,
DAVEN FT305 강화유리 (Black),300000.0,https://prod.danawa.com/info/?pcode=12454490&cate=112775,DAVEN,12454490,//img.danawa.com/prod_img/500000/490/454/img/12454490_1.jpg?shrink=330:*&_v=20210316170311,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,3,4,7.0,,3.0,1,,,강화유리,120mm LED x1,120mm x2,,,3,209.0,452.0,409.0,360.0,160.0,210.0,2.0,240.0,240.0,120.0,,0,화이트,202010,
be quiet PURE BASE 500DX (BLACK),213460.0,https://prod.danawa.com/info/?pcode=11339097&cate=112775,be quiet,11339097,//img.danawa.com/prod_img/500000/097/339/img/11339097_1.jpg?shrink=330:*&_v=20200714165226,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,,,7.0,,3.0,,,,강화유리,140mm x1,140mm x1,140mm x1,,10,232.0,463.0,450.0,369.0,190.0,225.0,3.0,240.0,360.0,140.0,,0,오렌지,202005,
마이크로닉스 Master T500 트윙클 에디션,120000.0,https://prod.danawa.com/info/?pcode=10082847&cate=112775,마이크로닉스,10082847,//img.danawa.com/prod_img/500000/847/082/img/10082847_1.jpg?shrink=330:*&_v=20191209164539,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,3,2,7.0,,4.0,4,,,강화유리,120mm LED x1,120mm LED x3,,,3,210.0,478.0,438.0,360.0,163.0,,2.0,140.0,240.0,120.0,,0,RGB,201912,
3RSYS S410,,https://prod.danawa.com/info/?pcode=9930762&cate=112775,3RSYS,9930762,//img.danawa.com/prod_img/500000/762/930/img/9930762_1.jpg?shrink=330:*&_v=20230525171726,PC케이스(ATX),미들타워,파워미포함,표준-ATX,22,,2,2,7.0,,4.0,4,,,강화유리,120mm LED x1,120mm LED x3,,,3,210.0,450.0,417.0,330.0,163.0,,3.0,240.0,360.0,120.0,,0,RGB,201911,
마이크로닉스 GH1-MESH 화이트 + CASLON M 600W 패키지,,https://prod.danawa.com/info/?pcode=14568980&cate=112775,마이크로닉스,14568980,//img.danawa.com/prod_img/500000/980/568/img/14568980_1.jpg?shrink=330:*&_v=20210625114927,PC케이스(M-ATX),미들타워,파워미포함,표준-ATX,39,,2,2,7.0,,4.0,4,,,강화유리,120mm LED x1,120mm LED x3,,,3,216.0,490.0,426.0,350.0,160.0,200.0,3.0,280.0,360.0,,,0,화이트,202106,
앱코 NCORE 이모탈 강화유리,82570.0,https://prod.danawa.com/info/?pcode=13480013&cate=112775,앱코,13480013,//img.danawa.com/prod_img/500000/013/480/img/13480013_1.jpg?shrink=330:*&_v=20210303175750,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,1,9.0,,4.0,4,,,강화유리,120mm LED x1,140mm LED x3,,,3,195.0,440.0,385.0,315.0,158.0,180.0,3.0,120.0,240.0,120.0,,0,,202103,
JONSBO U4 PLUS (SILVER),,https://prod.danawa.com/info/?pcode=12362468&cate=112775,JONSBO,12362468,//img.danawa.com/prod_img/500000/468/362/img/12362468_1.jpg?shrink=330:*&_v=20201022102441,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,1,2,7.0,,,,,,강화유리,,,,,2,205.0,391.0,395.0,330.0,160.0,220.0,1.0,,,120.0,,0,,202009,
Antec P7 WINDOW (GREEN),65000.0,https://prod.danawa.com/info/?pcode=6373036&cate=112775,Antec,6373036,//img.danawa.com/prod_img/500000/036/373/img/6373036_1.jpg?shrink=330:*&_v=20200807130502,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,4,7.0,,1.0,,,,아크릴,120mm,,,,2,210.0,470.0,445.0,390.0,165.0,200.0,2.0,,360.0,120.0,,0,,201808,
RAIJINTEK COEUS ELITE,129000.0,https://prod.danawa.com/info/?pcode=5718521&cate=112775,RAIJINTEK,5718521,//img.danawa.com/prod_img/500000/521/718/img/5718521_1.jpg?shrink=330:*&_v=20190617175528,PC케이스(M-ATX),미니타워,파워미포함,표준-ATX,36,,3,4,5.0,,1.0,,,,강화유리,120mm 화이트 LED,,,,2,235.0,484.0,444.0,350.0,175.0,200.0,2.0,280.0,280.0,120.0,,0,,201712,
AONE BTC PCI-E 1x to 16x 라이져카드,4610.0,https://prod.danawa.com/info/?pcode=5562431&cate=112775,AONE,5562431,//img.danawa.com/prod_img/500000/431/562/img/5562431_1.jpg?shrink=330:*&_v=20210531172900,액세서리,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,201710,
앱코 NCORE 2-TA 강화유리 (화이트),43700.0,https://prod.danawa.com/info/?pcode=17567132&cate=112775,앱코,17567132,//img.danawa.com/prod_img/500000/132/567/img/17567132_1.jpg?shrink=330:*&_v=20220801154908,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,1,7.0,,4.0,4,,,강화유리,120mm LED x1,120mm LED x3,,,3,210.0,450.0,340.0,285.0,160.0,170.0,,,240.0,120.0,,0,RGB,202207,
DAVEN FT400 강화유리 (White),165000.0,https://prod.danawa.com/info/?pcode=13065755&cate=112775,DAVEN,13065755,//img.danawa.com/prod_img/500000/755/065/img/13065755_1.jpg?shrink=330:*&_v=20210316170345,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,3,4,7.0,,3.0,1,,,강화유리,120mm LED x1,120mm x2,,,3,209.0,455.0,418.0,360.0,160.0,210.0,2.0,240.0,240.0,120.0,,0,RGB,202101,
darkFlash DLE21 RGB MESH 강화유리 (화이트),200000.0,https://prod.danawa.com/info/?pcode=10070514&cate=112775,darkFlash,10070514,//img.danawa.com/prod_img/500000/514/070/img/10070514_1.jpg?shrink=330:*&_v=20200907090725,PC케이스(ATX),미들타워,파워미포함,표준-ATX,39,,3,2,7.0,,3.0,3,,,강화유리,120mm LED x1,120mm LED x2,,,2,210.0,472.0,480.0,420.0,160.0,300.0,3.0,,280.0,,,0,RGB,201912,
마이크로닉스 BOHEMIAN CLEO,149500.0,https://prod.danawa.com/info/?pcode=6412435&cate=112775,마이크로닉스,6412435,//img.danawa.com/prod_img/500000/435/412/img/6412435_1.jpg?shrink=330:*&_v=20190131120600,PC케이스(M-ATX),미니타워,파워미포함,표준-ATX,36,1,1,3,4.0,,1.0,,,,통풍구,92mm x1,,,,3,172.0,355.0,360.0,315.0,136.0,,,,,,,0,,201808,
마이크로닉스 Master Z400 강화유리,,https://prod.danawa.com/info/?pcode=6221486&cate=112775,마이크로닉스,6221486,//img.danawa.com/prod_img/500000/486/221/img/6221486_1.jpg?shrink=330:*&_v=20190404140119,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,4,7.0,,3.0,3,,,강화유리,120mm LED,120mm LED x2,,,2,200.0,526.0,462.0,380.0,160.0,,3.0,360.0,240.0,,,0,,201806,
앱코 NCORE T40 크런키,,https://prod.danawa.com/info/?pcode=2848576&cate=112775,앱코 NCORE,2848576,//img.danawa.com/prod_img/500000/576/848/img/2848576_1.jpg?shrink=330:*&_v=20200330090110,PC케이스(M-ATX),슬림(LP),파워미포함,M-ATX(SFX),36,1,3,2,4.0,,,,,,통풍구,,,80mm,,3,110.0,305.0,425.0,200.0,,,,,,,,0,,201410,
Fractal Design Side Panel Dark TG For Define 7 XL,49500.0,https://prod.danawa.com/info/?pcode=11602358&cate=112775,Fractal Design,11602358,//img.danawa.com/prod_img/500000/358/602/img/11602358_1.jpg?shrink=330:*&_v=20200618145829,액세서리,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,202006,
리안리 O11DXL-1 3.0 라이저 케이블 키트,81980.0,https://prod.danawa.com/info/?pcode=9957507&cate=112775,리안리,9957507,//img.danawa.com/prod_img/500000/507/957/img/9957507_1.jpg?shrink=330:*&_v=20210709164230,액세서리,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,201911,
MSI MAG 포지 101M,130000.0,https://prod.danawa.com/info/?pcode=10152003&cate=112775,MSI,10152003,//img.danawa.com/prod_img/500000/003/152/img/10152003_1.jpg?shrink=330:*&_v=20210623164934,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,1,7.0,,4.0,4,,,강화유리,120mm LED x1,120mm LED x3,,,2,210.0,499.0,421.0,330.0,160.0,160.0,2.0,240.0,240.0,120.0,,0,RGB,201912,
마이크로닉스 L4 강화유리 (블랙),44500.0,https://prod.danawa.com/info/?pcode=9831171&cate=112775,마이크로닉스,9831171,//img.danawa.com/prod_img/500000/171/831/img/9831171_1.jpg?shrink=330:*&_v=20191108122847,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,3,7.0,,3.0,3,,,강화유리,120mm LED x1,120mm LED x2,,,3,210.0,442.0,445.0,365.0,161.0,,2.0,,240.0,,,0,RGB,201911,
쿨러마스터 Silencio S400 강화유리,,https://prod.danawa.com/info/?pcode=8866364&cate=112775,쿨러마스터,8866364,//img.danawa.com/prod_img/500000/364/866/img/8866364_1.jpg?shrink=330:*&_v=20190726173549,PC케이스(M-ATX),미니타워,파워미포함,표준-ATX,36,1,4,4,4.0,,2.0,,,,강화유리,120mm x1,120mm x1,,,258,210.0,408.0,418.0,319.0,166.0,140.0,2.0,240.0,280.0,120.0,,0,,201907,
SAMA STALLION BA1 토파즈 USB3.0 강화유리,93000.0,https://prod.danawa.com/info/?pcode=5111117&cate=112775,SAMA,5111117,//img.danawa.com/prod_img/500000/117/111/img/5111117_1.jpg?shrink=330:*&_v=20190404143010,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,1,2,5,4.0,,4.0,,,,강화유리,120mm 옐로우 LED,120mm 오렌지 LED x3,,,3,217.0,460.0,432.0,365.0,165.0,205.0,2.0,,240.0,,,0,,201704,
대양케이스 ME NO.8 RGB VER.2,176310.0,https://prod.danawa.com/info/?pcode=12179501&cate=112775,대양케이스,12179501,//img.danawa.com/prod_img/500000/501/179/img/12179501_1.jpg?shrink=330:*&_v=20200902144011,PC케이스(ATX),미들타워,파워미포함,표준-ATX,39,,2,4,10.0,,3.0,3,,,강화유리,140mm LED x1,200mm LED x2,,,3,230.0,485.0,440.0,387.0,188.0,,3.0,280.0,360.0,140.0,,0,RGB,202009,
RAIJINTEK ALSP of OPHION EVO,30000.0,https://prod.danawa.com/info/?pcode=11047713&cate=112775,RAIJINTEK,11047713,//img.danawa.com/prod_img/500000/713/047/img/11047713_1.jpg?shrink=330:*&_v=20200409144542,액세서리,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,202004,
리안리 O11D-1X 라이져 케이블 키트,89000.0,https://prod.danawa.com/info/?pcode=6094643&cate=112775,리안리,6094643,//img.danawa.com/prod_img/500000/643/094/img/6094643_1.jpg?shrink=330:*&_v=20190805103443,액세서리,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,201804,
쿨러마스터 MasterBox MB500 강화유리,,https://prod.danawa.com/info/?pcode=6032157&cate=112775,쿨러마스터,6032157,//img.danawa.com/prod_img/500000/157/032/img/6032157_1.jpg?shrink=330:*&_v=20190404143506,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,2,7.0,,3.0,3,,,강화유리,120mm LED,120mm LED x2,,,2,211.0,475.0,494.0,400.0,160.0,180.0,3.0,,360.0,120.0,,0,,201804,
AONE PCI-E 1x to 16x 신형 라이져카드,4610.0,https://prod.danawa.com/info/?pcode=5333087&cate=112775,AONE,5333087,//img.danawa.com/prod_img/500000/087/333/img/5333087_1.jpg?shrink=330:*&_v=20181220150802,액세서리,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,201707,
쿨러마스터 MasterBox MB600L V2 without ODD 강화유리,,https://prod.danawa.com/info/?pcode=14296943&cate=112775,쿨러마스터,14296943,//img.danawa.com/prod_img/500000/943/296/img/14296943_1.jpg?shrink=330:*&_v=20210527110137,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,2,7.0,,1.0,,,,강화유리,120mm x1,,,,2,204.0,455.3,405.5,350.0,161.0,160.0,3.0,240.0,360.0,120.0,,0,,202105,
마이크로닉스 QUANTA HMR-445N1 + 하드랙 패키지,146000.0,https://prod.danawa.com/info/?pcode=10607085&cate=112775,마이크로닉스,10607085,//img.danawa.com/prod_img/500000/085/607/img/10607085_1.jpg?shrink=330:*&_v=20200306085825,랙마운트,랙마운트(4U),파워미포함,표준-ATX,0,1,13,,7.0,,,,,,,,80mm x 2,,,1,482.0,178.0,490.0,,,,,,,,,0,,202002,
마이크로닉스 Master Z5 메쉬 강화유리,184800.0,https://prod.danawa.com/info/?pcode=10365696&cate=112775,마이크로닉스,10365696,//img.danawa.com/prod_img/500000/696/365/img/10365696_1.jpg?shrink=330:*&_v=20200213084501,PC케이스(ATX),미들타워,파워미포함,표준-ATX,39,,3,4,7.0,,6.0,6,,,강화유리,140mm LED x1,140mm LED x3,140mm LED x2,,3,233.0,486.0,453.0,370.0,180.0,,3.0,280.0,360.0,,,0,RGB,202001,
마이크로닉스 Master T3000 Touch,166700.0,https://prod.danawa.com/info/?pcode=6138875&cate=112775,마이크로닉스,6138875,//img.danawa.com/prod_img/500000/875/138/img/6138875_1.jpg?shrink=330:*&_v=20190404142127,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,5,7.0,,4.0,4,,,아크릴,120mm LED,120mm LED x3,,,3,202.0,454.0,468.0,410.0,160.0,,3.0,,360.0,,,0,,201805,
CORSAIR CARBIDE SERIES SPEC-04 강화유리,99000.0,https://prod.danawa.com/info/?pcode=5627661&cate=112775,CORSAIR CARBIDE SERIES,5627661,//img.danawa.com/prod_img/500000/661/627/img/5627661_1.jpg?shrink=330:*&_v=20180904161046,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,3,2,7.0,,1.0,,,,강화유리,,120mm 레드 LED,,,3,201.0,433.0,492.0,370.0,150.0,225.0,1.0,240.0,240.0,120.0,,0,,201711,
SSUPD PCIe4.0 x16 라이저케이블 (145mm),173590.0,https://prod.danawa.com/info/?pcode=14503646&cate=112775,SSUPD,14503646,//img.danawa.com/prod_img/500000/646/503/img/14503646_1.jpg?shrink=330:*&_v=20210617111935,액세서리,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,202106,
